"B19083_001E","B19083_001M","GEO_ID","NAME"
"Estimate!!Gini Index","Margin of Error!!Gini Index","id","Geographic Area Name"
"0.3827","0.0690","8600000US15321","ZCTA5 15321"
"0.5229","0.1817","8600000US15322","ZCTA5 15322"
"0.4091","0.0323","8600000US15323","ZCTA5 15323"
"0.3649","0.0377","8600000US15324","ZCTA5 15324"
"0.3249","0.1769","8600000US15325","ZCTA5 15325"
"0.4145","0.0509","8600000US15327","ZCTA5 15327"
"0.3969","0.0542","8600000US15329","ZCTA5 15329"
"0.3718","0.0400","8600000US15330","ZCTA5 15330"
"0.4407","0.0862","8600000US15331","ZCTA5 15331"
"0.4323","0.0316","8600000US15332","ZCTA5 15332"
"0.5122","0.0573","8600000US15333","ZCTA5 15333"
"0.3020","0.1416","8600000US15334","ZCTA5 15334"
"0.4063","0.0993","8600000US15337","ZCTA5 15337"
"0.5685","0.0815","8600000US15338","ZCTA5 15338"
"0.3677","0.0583","8600000US15340","ZCTA5 15340"
"0.3579","0.0517","8600000US15341","ZCTA5 15341"
"0.4084","0.0419","8600000US15342","ZCTA5 15342"
"0.3838","0.0531","8600000US15344","ZCTA5 15344"
"0.4071","0.0360","8600000US15345","ZCTA5 15345"
"0.4365","0.0762","8600000US15346","ZCTA5 15346"
"0.2960","0.1175","8600000US15347","ZCTA5 15347"
"0.2688","0.0769","8600000US15348","ZCTA5 15348"
"0.3861","0.0433","8600000US15349","ZCTA5 15349"
"0.2468","0.0679","8600000US15350","ZCTA5 15350"
"0.3898","0.1743","8600000US15351","ZCTA5 15351"
"0.3841","0.0534","8600000US15352","ZCTA5 15352"
"0.3992","0.1009","8600000US15353","ZCTA5 15353"
"0.3061","0.0368","8600000US15357","ZCTA5 15357"
"0.3011","0.0856","8600000US15358","ZCTA5 15358"
"0.3403","0.0937","8600000US15359","ZCTA5 15359"
"0.3784","0.0646","8600000US15360","ZCTA5 15360"
"0.4400","0.1879","8600000US15361","ZCTA5 15361"
"0.3740","0.0622","8600000US15362","ZCTA5 15362"
"0.3495","0.1149","8600000US15363","ZCTA5 15363"
"0.5072","0.0738","8600000US15364","ZCTA5 15364"
"0.3178","0.2140","8600000US15366","ZCTA5 15366"
"0.4265","0.0375","8600000US15367","ZCTA5 15367"
"0.3974","0.0720","8600000US15368","ZCTA5 15368"
"0.4486","0.0254","8600000US15370","ZCTA5 15370"
"0.5458","0.1748","8600000US15376","ZCTA5 15376"
"0.5120","0.0695","8600000US15377","ZCTA5 15377"
"0.0653","0.0404","8600000US15378","ZCTA5 15378"
"0.3150","0.1036","8600000US15379","ZCTA5 15379"
"0.3869","0.0773","8600000US15380","ZCTA5 15380"
"0.4923","0.0356","8600000US15401","ZCTA5 15401"
"0.4369","0.0871","8600000US15410","ZCTA5 15410"
"0.4659","0.0811","8600000US15411","ZCTA5 15411"
"0.3665","0.0566","8600000US15412","ZCTA5 15412"
"0.3477","0.0651","8600000US15413","ZCTA5 15413"
"0.4622","0.0263","8600000US15417","ZCTA5 15417"
"0.4664","0.0424","8600000US15419","ZCTA5 15419"
"0.3237","0.1060","8600000US15420","ZCTA5 15420"
"0.1695","0.1579","8600000US15421","ZCTA5 15421"
"0.4951","0.2214","8600000US15422","ZCTA5 15422"
"0.4436","0.0425","8600000US15423","ZCTA5 15423"
"0.4711","0.0419","8600000US15424","ZCTA5 15424"
"0.4768","0.0326","8600000US15425","ZCTA5 15425"
"0.4798","0.0759","8600000US15427","ZCTA5 15427"
"0.3586","0.0344","8600000US15428","ZCTA5 15428"
"0.4762","0.1297","8600000US15429","ZCTA5 15429"
"0.3887","0.0899","8600000US15430","ZCTA5 15430"
"0.4344","0.0676","8600000US15431","ZCTA5 15431"
"0.3865","0.0527","8600000US15432","ZCTA5 15432"
"0.4402","0.0522","8600000US15433","ZCTA5 15433"
"0.3830","0.0699","8600000US15434","ZCTA5 15434"
"0.3423","0.0841","8600000US15435","ZCTA5 15435"
"0.3757","0.0444","8600000US15436","ZCTA5 15436"
"0.3256","0.0561","8600000US15437","ZCTA5 15437"
"0.3879","0.0521","8600000US15438","ZCTA5 15438"
"0.3215","0.1061","8600000US15440","ZCTA5 15440"
"0.4526","0.0350","8600000US15442","ZCTA5 15442"
"-","**","8600000US15443","ZCTA5 15443"
"0.3409","0.2196","8600000US15444","ZCTA5 15444"
"0.5264","0.1225","8600000US15445","ZCTA5 15445"
"0.2082","0.0820","8600000US15446","ZCTA5 15446"
"0.1358","0.1390","8600000US15447","ZCTA5 15447"
"0.1900","0.0941","8600000US15448","ZCTA5 15448"
"0.3747","0.1710","8600000US15449","ZCTA5 15449"
"0.6068","0.2500","8600000US15450","ZCTA5 15450"
"0.6494","0.2265","8600000US15451","ZCTA5 15451"
"0.2448","0.1947","8600000US15454","ZCTA5 15454"
"0.3442","0.1432","8600000US15455","ZCTA5 15455"
"0.4004","0.0439","8600000US15456","ZCTA5 15456"
"0.3316","0.0656","8600000US15458","ZCTA5 15458"
"0.3493","0.0460","8600000US15459","ZCTA5 15459"
"0.3634","0.1507","8600000US15460","ZCTA5 15460"
"0.4329","0.0454","8600000US15461","ZCTA5 15461"
"0.3987","0.2597","8600000US15462","ZCTA5 15462"
"0.0400","0.0265","8600000US15463","ZCTA5 15463"
"0.4566","0.0618","8600000US15464","ZCTA5 15464"
"0.3145","0.0518","8600000US15466","ZCTA5 15466"
"0.2208","0.0563","8600000US15467","ZCTA5 15467"
"0.3265","0.0713","8600000US15468","ZCTA5 15468"
"0.4773","0.1742","8600000US15469","ZCTA5 15469"
"0.4428","0.1282","8600000US15470","ZCTA5 15470"
"0.3457","0.2000","8600000US15472","ZCTA5 15472"
"0.3808","0.0405","8600000US15473","ZCTA5 15473"
"0.4449","0.0942","8600000US15474","ZCTA5 15474"
"0.4602","0.0705","8600000US15475","ZCTA5 15475"
"0.2571","0.4403","8600000US15476","ZCTA5 15476"
"0.3647","0.0481","8600000US15477","ZCTA5 15477"
"0.4480","0.0635","8600000US15478","ZCTA5 15478"
"0.6430","0.1542","8600000US15479","ZCTA5 15479"
"0.4396","0.0407","8600000US15480","ZCTA5 15480"
"0.3730","0.0834","8600000US15482","ZCTA5 15482"
"0.4236","0.1053","8600000US15483","ZCTA5 15483"
"0.0872","0.1079","8600000US15484","ZCTA5 15484"
"0.4021","0.0459","8600000US15486","ZCTA5 15486"
"0.3877","0.0960","8600000US15489","ZCTA5 15489"
"0.5841","0.1678","8600000US15490","ZCTA5 15490"
"0.3410","0.1184","8600000US15492","ZCTA5 15492"
"0.4330","0.0280","8600000US15501","ZCTA5 15501"
"0.2366","0.1147","8600000US15502","ZCTA5 15502"
"-","**","8600000US15510","ZCTA5 15510"
"0.3050","0.1751","8600000US15520","ZCTA5 15520"
"0.4086","0.0389","8600000US15521","ZCTA5 15521"
"0.3918","0.0226","8600000US15522","ZCTA5 15522"
"0.4293","0.0395","8600000US15530","ZCTA5 15530"
"0.3980","0.0328","8600000US15531","ZCTA5 15531"
"0.3548","0.1004","8600000US15532","ZCTA5 15532"
"0.4397","0.0670","8600000US15533","ZCTA5 15533"
"0.4997","0.1587","8600000US15534","ZCTA5 15534"
"0.3979","0.0430","8600000US15535","ZCTA5 15535"
"0.4069","0.0528","8600000US15536","ZCTA5 15536"
"0.4372","0.0298","8600000US15537","ZCTA5 15537"
"0.5744","0.1565","8600000US15538","ZCTA5 15538"
"0.3421","0.1214","8600000US15539","ZCTA5 15539"
"0.3765","0.1063","8600000US15540","ZCTA5 15540"
"0.4330","0.0822","8600000US15541","ZCTA5 15541"
"0.4386","0.0881","8600000US15542","ZCTA5 15542"
"0.1193","0.0954","8600000US15544","ZCTA5 15544"
"0.3790","0.0216","8600000US15545","ZCTA5 15545"
"0.5114","0.2199","8600000US15546","ZCTA5 15546"
"0.4889","0.0890","8600000US15547","ZCTA5 15547"
"0.4194","0.0452","8600000US15550","ZCTA5 15550"
"0.3637","0.0490","8600000US15551","ZCTA5 15551"
"0.4209","0.0505","8600000US15552","ZCTA5 15552"
"0.4974","0.0815","8600000US15554","ZCTA5 15554"
"0.3580","0.1173","8600000US15555","ZCTA5 15555"
"0.3980","0.0328","8600000US15557","ZCTA5 15557"
"0.3928","0.0308","8600000US15558","ZCTA5 15558"
"0.3777","0.0352","8600000US15559","ZCTA5 15559"
"0.4051","0.1006","8600000US15560","ZCTA5 15560"
"0.3395","0.0484","8600000US15561","ZCTA5 15561"
"0.3188","0.1021","8600000US15562","ZCTA5 15562"
"0.4067","0.0390","8600000US15563","ZCTA5 15563"
"0.4239","0.0905","8600000US15564","ZCTA5 15564"
"0.4494","0.0167","8600000US15601","ZCTA5 15601"
"0.3481","0.0431","8600000US15610","ZCTA5 15610"
"0.3148","0.0748","8600000US15611","ZCTA5 15611"
"0.5270","0.1942","8600000US15612","ZCTA5 15612"
"0.4366","0.0318","8600000US15613","ZCTA5 15613"
"0.2367","0.0974","8600000US15615","ZCTA5 15615"
"-","**","8600000US15616","ZCTA5 15616"
"0.4022","0.0654","8600000US15617","ZCTA5 15617"
"0.4115","0.0371","8600000US15618","ZCTA5 15618"
"0.3868","0.1340","8600000US15620","ZCTA5 15620"
"0.1767","0.1694","8600000US15621","ZCTA5 15621"
"0.3371","0.0692","8600000US15622","ZCTA5 15622"
"0.3514","0.1168","8600000US15623","ZCTA5 15623"
"0.4376","0.1927","8600000US15624","ZCTA5 15624"
"0.0857","0.0804","8600000US15625","ZCTA5 15625"
"0.4597","0.0441","8600000US15626","ZCTA5 15626"
"0.4069","0.0478","8600000US15627","ZCTA5 15627"
"0.3864","0.0774","8600000US15628","ZCTA5 15628"
"0.3339","0.0692","8600000US15629","ZCTA5 15629"
"0.3699","0.0476","8600000US15631","ZCTA5 15631"
"0.4839","0.0341","8600000US15632","ZCTA5 15632"
"0.3832","0.1277","8600000US15633","ZCTA5 15633"
"0.4324","0.0911","8600000US15634","ZCTA5 15634"
"0.3415","0.1333","8600000US15635","ZCTA5 15635"
"0.3673","0.0551","8600000US15636","ZCTA5 15636"
"0.3472","0.0606","8600000US15637","ZCTA5 15637"
"0.1485","0.2273","8600000US15638","ZCTA5 15638"
"0.3811","0.0568","8600000US15639","ZCTA5 15639"
"0.3605","0.1045","8600000US15640","ZCTA5 15640"
"0.4032","0.0509","8600000US15641","ZCTA5 15641"
"0.3959","0.0143","8600000US15642","ZCTA5 15642"
"0.4362","0.0279","8600000US15644","ZCTA5 15644"
"0.2043","0.0863","8600000US15646","ZCTA5 15646"
"0.3479","0.1512","8600000US15647","ZCTA5 15647"
"0.4482","0.0276","8600000US15650","ZCTA5 15650"
"0.4576","0.1532","8600000US15655","ZCTA5 15655"
"0.3816","0.0228","8600000US15656","ZCTA5 15656"
"0.5012","0.0505","8600000US15658","ZCTA5 15658"
"0.2947","0.0750","8600000US15660","ZCTA5 15660"
"0.2788","0.0748","8600000US15661","ZCTA5 15661"
"0.1368","0.2041","8600000US15662","ZCTA5 15662"
"0.4044","0.0626","8600000US15663","ZCTA5 15663"
"0.4279","0.0765","8600000US15665","ZCTA5 15665"
"0.4146","0.0244","8600000US15666","ZCTA5 15666"
"0.4329","0.0318","8600000US15668","ZCTA5 15668"
"0.3463","0.0532","8600000US15670","ZCTA5 15670"
"0.3045","0.0641","8600000US15671","ZCTA5 15671"
"0.4413","0.0518","8600000US15672","ZCTA5 15672"
"0.4599","0.0903","8600000US15673","ZCTA5 15673"
"0.3290","0.0611","8600000US15675","ZCTA5 15675"
"0.3930","0.0969","8600000US15676","ZCTA5 15676"
"0.3587","0.0625","8600000US15677","ZCTA5 15677"
"0.3128","0.1004","8600000US15678","ZCTA5 15678"
"0.4063","0.0645","8600000US15679","ZCTA5 15679"
"0.2238","0.1629","8600000US15680","ZCTA5 15680"
"0.3901","0.0269","8600000US15681","ZCTA5 15681"
"0.4458","0.0388","8600000US15683","ZCTA5 15683"
"0.2532","0.0746","8600000US15684","ZCTA5 15684"
"0.2774","0.0520","8600000US15686","ZCTA5 15686"
"0.4132","0.0674","8600000US15687","ZCTA5 15687"
"0.4096","0.0788","8600000US15688","ZCTA5 15688"
"0.2541","0.1381","8600000US15689","ZCTA5 15689"
"0.3910","0.0304","8600000US15690","ZCTA5 15690"
"-","**","8600000US15691","ZCTA5 15691"
"0.3650","0.0701","8600000US15692","ZCTA5 15692"
"0.1106","0.1120","8600000US15693","ZCTA5 15693"
"0.4523","0.1232","8600000US15695","ZCTA5 15695"
"0.3827","0.0903","8600000US15696","ZCTA5 15696"
"0.3828","0.0492","8600000US15697","ZCTA5 15697"
"0.3044","0.0757","8600000US15698","ZCTA5 15698"
"0.4780","0.0266","8600000US15701","ZCTA5 15701"
"0.3536","0.0734","8600000US15710","ZCTA5 15710"
"0.3112","0.0442","8600000US15711","ZCTA5 15711"
"0.3935","0.1430","8600000US15712","ZCTA5 15712"
"0.2875","0.1252","8600000US15713","ZCTA5 15713"
"0.4265","0.0331","8600000US15714","ZCTA5 15714"
"0.3550","0.0603","8600000US15715","ZCTA5 15715"
"0.5710","0.1627","8600000US15716","ZCTA5 15716"
"0.4062","0.0566","8600000US15717","ZCTA5 15717"
"0.3256","0.0711","8600000US15721","ZCTA5 15721"
"0.3949","0.0289","8600000US15722","ZCTA5 15722"
"-","**","8600000US15723","ZCTA5 15723"
"0.4186","0.0658","8600000US15724","ZCTA5 15724"
"0.3837","0.0408","8600000US15725","ZCTA5 15725"
"0.3694","0.1387","8600000US15727","ZCTA5 15727"
"0.4819","0.0752","8600000US15728","ZCTA5 15728"
"0.5023","0.1002","8600000US15729","ZCTA5 15729"
"0.3345","0.1861","8600000US15730","ZCTA5 15730"
"0.2529","0.1039","8600000US15731","ZCTA5 15731"
"0.4129","0.0348","8600000US15732","ZCTA5 15732"
"0.4266","0.1032","8600000US15733","ZCTA5 15733"
"0.2658","0.0841","8600000US15734","ZCTA5 15734"
"0.3687","0.0677","8600000US15736","ZCTA5 15736"
"0.4710","0.2623","8600000US15737","ZCTA5 15737"
"0.3769","0.0701","8600000US15738","ZCTA5 15738"
"0.3167","0.0548","8600000US15739","ZCTA5 15739"
"0.2009","0.0559","8600000US15741","ZCTA5 15741"
"0.5348","0.1454","8600000US15742","ZCTA5 15742"
"0.4200","0.0851","8600000US15744","ZCTA5 15744"
"0.4611","0.1171","8600000US15745","ZCTA5 15745"
"0.3902","0.1687","8600000US15746","ZCTA5 15746"
"0.4095","0.0520","8600000US15747","ZCTA5 15747"
"0.4059","0.0354","8600000US15748","ZCTA5 15748"
"0.2063","0.1333","8600000US15750","ZCTA5 15750"
"0.2113","0.2480","8600000US15752","ZCTA5 15752"
"0.3778","0.0525","8600000US15753","ZCTA5 15753"
"0.1444","0.1508","8600000US15754","ZCTA5 15754"
"0.2981","0.1051","8600000US15756","ZCTA5 15756"
"0.3840","0.0258","8600000US15757","ZCTA5 15757"
"0.3906","0.0588","8600000US15759","ZCTA5 15759"
"0.3627","0.1231","8600000US15760","ZCTA5 15760"
"0.4327","0.2327","8600000US15761","ZCTA5 15761"
"0.3094","0.0366","8600000US15762","ZCTA5 15762"
"0.6203","0.1609","8600000US15764","ZCTA5 15764"
"0.3973","0.0503","8600000US15765","ZCTA5 15765"
"0.4389","0.0199","8600000US15767","ZCTA5 15767"
"0.3597","0.0655","8600000US15770","ZCTA5 15770"
"0.4366","0.0601","8600000US15771","ZCTA5 15771"
"0.4799","0.0676","8600000US15772","ZCTA5 15772"
"0.3178","0.0534","8600000US15773","ZCTA5 15773"
"0.4048","0.0742","8600000US15774","ZCTA5 15774"
"0.3348","0.0830","8600000US15775","ZCTA5 15775"
"0.4072","0.0665","8600000US15776","ZCTA5 15776"
"0.3222","0.1281","8600000US15777","ZCTA5 15777"
"0.3379","0.1315","8600000US15778","ZCTA5 15778"
"0.2200","0.0972","8600000US15779","ZCTA5 15779"
"0.3782","0.0898","8600000US15780","ZCTA5 15780"
"0.3620","0.1423","8600000US15781","ZCTA5 15781"
"0.4489","0.1015","8600000US15783","ZCTA5 15783"
"0.6104","0.4570","8600000US15784","ZCTA5 15784"
"0.3904","0.0254","8600000US15801","ZCTA5 15801"
"0.2858","0.0731","8600000US15821","ZCTA5 15821"
"0.3502","0.0361","8600000US15823","ZCTA5 15823"
"0.4030","0.0331","8600000US15824","ZCTA5 15824"
"0.4366","0.0477","8600000US15825","ZCTA5 15825"
"0.2234","0.0927","8600000US15827","ZCTA5 15827"
"0.4269","0.0817","8600000US15828","ZCTA5 15828"
"0.4862","0.1323","8600000US15829","ZCTA5 15829"
"0.4350","0.0821","8600000US15832","ZCTA5 15832"
"0.4115","0.0242","8600000US15834","ZCTA5 15834"
"0.4732","0.0934","8600000US15840","ZCTA5 15840"
"0.3708","0.0682","8600000US15841","ZCTA5 15841"
"0.3759","0.0262","8600000US15845","ZCTA5 15845"
"0.3857","0.0704","8600000US15846","ZCTA5 15846"
"0.3359","0.0414","8600000US15847","ZCTA5 15847"
"0.3724","0.0270","8600000US15848","ZCTA5 15848"
"0.4204","0.0900","8600000US15849","ZCTA5 15849"
"0.4037","0.0197","8600000US15851","ZCTA5 15851"
"0.4248","0.0486","8600000US15853","ZCTA5 15853"
"0.4283","0.0561","8600000US15856","ZCTA5 15856"
"0.4037","0.0273","8600000US15857","ZCTA5 15857"
"0.4065","0.0585","8600000US15860","ZCTA5 15860"
"0.3923","0.0894","8600000US15861","ZCTA5 15861"
"0.3638","0.0611","8600000US15863","ZCTA5 15863"
"0.3947","0.0261","8600000US15864","ZCTA5 15864"
"0.3853","0.0366","8600000US15865","ZCTA5 15865"
"0.4350","0.0891","8600000US15866","ZCTA5 15866"
"0.5394","0.1598","8600000US15868","ZCTA5 15868"
"0.3910","0.0385","8600000US15870","ZCTA5 15870"
"0.4587","0.0388","8600000US15901","ZCTA5 15901"
"0.4368","0.0210","8600000US15902","ZCTA5 15902"
"0.4622","0.0305","8600000US15904","ZCTA5 15904"
"0.4344","0.0264","8600000US15905","ZCTA5 15905"
"0.4863","0.0905","8600000US15906","ZCTA5 15906"
"0.3893","0.0248","8600000US15909","ZCTA5 15909"
"0.3959","0.0481","8600000US15920","ZCTA5 15920"
"0.1081","0.0682","8600000US15921","ZCTA5 15921"
"0.2734","0.1544","8600000US15922","ZCTA5 15922"
"0.4435","0.0465","8600000US15923","ZCTA5 15923"
"0.3161","0.0546","8600000US15924","ZCTA5 15924"
"0.3221","0.0519","8600000US15925","ZCTA5 15925"
"0.4219","0.0310","8600000US15926","ZCTA5 15926"
"0.4182","0.0989","8600000US15927","ZCTA5 15927"
"0.4181","0.0485","8600000US15928","ZCTA5 15928"
"0.3515","0.2286","8600000US15929","ZCTA5 15929"
"0.3479","0.2329","8600000US15930","ZCTA5 15930"
"0.3914","0.0291","8600000US15931","ZCTA5 15931"
"-","**","8600000US15934","ZCTA5 15934"
"0.3525","0.0546","8600000US15935","ZCTA5 15935"
"0.3225","0.0565","8600000US15936","ZCTA5 15936"
"0.3463","0.0887","8600000US15937","ZCTA5 15937"
"0.3780","0.0305","8600000US15938","ZCTA5 15938"
"0.3651","0.0336","8600000US15940","ZCTA5 15940"
"0.4369","0.0959","8600000US15942","ZCTA5 15942"
"0.4300","0.0345","8600000US15943","ZCTA5 15943"
"0.4344","0.0369","8600000US15944","ZCTA5 15944"
"0.3544","0.1407","8600000US15945","ZCTA5 15945"
"0.3930","0.0245","8600000US15946","ZCTA5 15946"
"0.3369","0.2046","8600000US15948","ZCTA5 15948"
"0.3614","0.0632","8600000US15949","ZCTA5 15949"
"0.3092","0.0958","8600000US15951","ZCTA5 15951"
"0.4017","0.0807","8600000US15952","ZCTA5 15952"
"-","**","8600000US15953","ZCTA5 15953"
"0.4627","0.0811","8600000US15954","ZCTA5 15954"
"0.4009","0.0693","8600000US15955","ZCTA5 15955"
"0.4115","0.0335","8600000US15956","ZCTA5 15956"
"0.3460","0.0601","8600000US15957","ZCTA5 15957"
"0.3554","0.0437","8600000US15958","ZCTA5 15958"
"0.3648","0.0619","8600000US15960","ZCTA5 15960"
"0.4311","0.0941","8600000US15961","ZCTA5 15961"
"0.4261","0.0950","8600000US15962","ZCTA5 15962"
"0.4173","0.0256","8600000US15963","ZCTA5 15963"
"0.4482","0.0221","8600000US16001","ZCTA5 16001"
"0.4343","0.0378","8600000US16002","ZCTA5 16002"
"0.3607","0.0299","8600000US16020","ZCTA5 16020"
"0.4904","0.1686","8600000US16022","ZCTA5 16022"
"0.4574","0.0404","8600000US16023","ZCTA5 16023"
"0.3379","0.0650","8600000US16024","ZCTA5 16024"
"0.4369","0.0374","8600000US16025","ZCTA5 16025"
"0.4702","0.1046","8600000US16027","ZCTA5 16027"
"0.4404","0.0278","8600000US16028","ZCTA5 16028"
"0.3468","0.0408","8600000US16029","ZCTA5 16029"
"0.3545","0.0574","8600000US16030","ZCTA5 16030"
"0.3546","0.0305","8600000US16033","ZCTA5 16033"
"0.2775","0.0462","8600000US16034","ZCTA5 16034"
"0.1879","0.0897","8600000US16035","ZCTA5 16035"
"0.3204","0.0428","8600000US16036","ZCTA5 16036"
"0.3943","0.0359","8600000US16037","ZCTA5 16037"
"0.4250","0.0569","8600000US16038","ZCTA5 16038"
"0.3786","0.0366","8600000US16040","ZCTA5 16040"
"0.3875","0.0336","8600000US16041","ZCTA5 16041"
"0.3728","0.0687","8600000US16045","ZCTA5 16045"
"0.4316","0.0269","8600000US16046","ZCTA5 16046"
"0.3134","0.0951","8600000US16048","ZCTA5 16048"
"0.4128","0.0293","8600000US16049","ZCTA5 16049"
"0.3832","0.0321","8600000US16050","ZCTA5 16050"
"0.4069","0.0423","8600000US16051","ZCTA5 16051"
"0.3532","0.0318","8600000US16052","ZCTA5 16052"
"0.3666","0.0443","8600000US16053","ZCTA5 16053"
"0.3928","0.0411","8600000US16054","ZCTA5 16054"
"0.3833","0.0424","8600000US16055","ZCTA5 16055"
"0.3970","0.0342","8600000US16056","ZCTA5 16056"
"0.4441","0.0218","8600000US16057","ZCTA5 16057"
"0.4374","0.0352","8600000US16059","ZCTA5 16059"
"0.3633","0.0351","8600000US16061","ZCTA5 16061"
"0.4137","0.0401","8600000US16063","ZCTA5 16063"
"0.3952","0.0157","8600000US16066","ZCTA5 16066"
"0.4389","0.0171","8600000US16101","ZCTA5 16101"
"0.4185","0.0304","8600000US16102","ZCTA5 16102"
"0.4634","0.0437","8600000US16105","ZCTA5 16105"
"0.5177","0.1865","8600000US16110","ZCTA5 16110"
"0.3585","0.0436","8600000US16111","ZCTA5 16111"
"0.4323","0.0595","8600000US16112","ZCTA5 16112"
"0.4162","0.1169","8600000US16113","ZCTA5 16113"
"0.3402","0.0377","8600000US16114","ZCTA5 16114"
"0.4367","0.0672","8600000US16115","ZCTA5 16115"
"0.4153","0.0877","8600000US16116","ZCTA5 16116"
"0.4025","0.0210","8600000US16117","ZCTA5 16117"
"0.3858","0.0483","8600000US16120","ZCTA5 16120"
"0.5179","0.0801","8600000US16121","ZCTA5 16121"
"0.4343","0.1042","8600000US16123","ZCTA5 16123"
"0.4243","0.0482","8600000US16124","ZCTA5 16124"
"0.4027","0.0206","8600000US16125","ZCTA5 16125"
"0.4453","0.0397","8600000US16127","ZCTA5 16127"
"0.3943","0.0328","8600000US16130","ZCTA5 16130"
"0.4463","0.1075","8600000US16131","ZCTA5 16131"
"0.4263","0.1603","8600000US16132","ZCTA5 16132"
"0.4096","0.0612","8600000US16133","ZCTA5 16133"
"0.3892","0.0224","8600000US16134","ZCTA5 16134"
"0.3353","0.0466","8600000US16136","ZCTA5 16136"
"0.3969","0.0167","8600000US16137","ZCTA5 16137"
"0.2611","0.1445","8600000US16140","ZCTA5 16140"
"0.4351","0.0696","8600000US16141","ZCTA5 16141"
"0.4812","0.0358","8600000US16142","ZCTA5 16142"
"0.4241","0.0681","8600000US16143","ZCTA5 16143"
"0.3853","0.0359","8600000US16145","ZCTA5 16145"
"0.4455","0.0176","8600000US16146","ZCTA5 16146"
"0.4362","0.0321","8600000US16148","ZCTA5 16148"
"0.4231","0.0377","8600000US16150","ZCTA5 16150"
"0.1599","0.0594","8600000US16151","ZCTA5 16151"
"0.3948","0.0201","8600000US16153","ZCTA5 16153"
"0.3655","0.0504","8600000US16154","ZCTA5 16154"
"0.2499","0.1211","8600000US16155","ZCTA5 16155"
"0.3933","0.0315","8600000US16156","ZCTA5 16156"
"0.4285","0.0444","8600000US16157","ZCTA5 16157"
"0.4135","0.0925","8600000US16159","ZCTA5 16159"
"0.3831","0.0618","8600000US16160","ZCTA5 16160"
"0.3390","0.0297","8600000US16161","ZCTA5 16161"
"0.4380","0.0227","8600000US16201","ZCTA5 16201"
"0.4694","0.0439","8600000US16210","ZCTA5 16210"
"0.2411","0.0656","8600000US16211","ZCTA5 16211"
"0.3922","0.0771","8600000US16212","ZCTA5 16212"
"0.3849","0.0940","8600000US16213","ZCTA5 16213"
"0.5007","0.0313","8600000US16214","ZCTA5 16214"
"0.2752","0.1059","8600000US16217","ZCTA5 16217"
"0.3898","0.0381","8600000US16218","ZCTA5 16218"
"0.3665","0.0323","8600000US16222","ZCTA5 16222"
"0.4006","0.1247","8600000US16223","ZCTA5 16223"
"0.3200","0.0422","8600000US16224","ZCTA5 16224"
"0.4070","0.0238","8600000US16226","ZCTA5 16226"
"0.3926","0.0578","8600000US16228","ZCTA5 16228"
"0.4621","0.0487","8600000US16229","ZCTA5 16229"
"0.3384","0.0467","8600000US16230","ZCTA5 16230"
"0.4128","0.0314","8600000US16232","ZCTA5 16232"
"0.5159","0.1709","8600000US16233","ZCTA5 16233"
"0.3516","0.0432","8600000US16235","ZCTA5 16235"
"0.5080","0.2602","8600000US16236","ZCTA5 16236"
"0.3120","0.0671","8600000US16238","ZCTA5 16238"
"0.3870","0.0397","8600000US16239","ZCTA5 16239"
"0.4077","0.0381","8600000US16240","ZCTA5 16240"
"0.4056","0.0174","8600000US16242","ZCTA5 16242"
"0.3257","0.0984","8600000US16244","ZCTA5 16244"
"0.2452","0.0483","8600000US16245","ZCTA5 16245"
"0.3789","0.0764","8600000US16246","ZCTA5 16246"
"0.3848","0.0279","8600000US16248","ZCTA5 16248"
"0.3517","0.0283","8600000US16249","ZCTA5 16249"
"0.4736","0.0666","8600000US16250","ZCTA5 16250"
"0.3603","0.1371","8600000US16253","ZCTA5 16253"
"0.4084","0.0264","8600000US16254","ZCTA5 16254"
"0.4006","0.0306","8600000US16255","ZCTA5 16255"
"0.4309","0.0354","8600000US16256","ZCTA5 16256"
"0.3836","0.0661","8600000US16258","ZCTA5 16258"
"0.4146","0.0564","8600000US16259","ZCTA5 16259"
"0.4641","0.0980","8600000US16260","ZCTA5 16260"
"0.3841","0.0466","8600000US16262","ZCTA5 16262"
"0.2974","0.1027","8600000US16263","ZCTA5 16263"
"0.4410","0.0361","8600000US16301","ZCTA5 16301"
"0.3567","0.0519","8600000US16311","ZCTA5 16311"
"-","**","8600000US16312","ZCTA5 16312"
"0.4068","0.0393","8600000US16313","ZCTA5 16313"
"0.3508","0.0179","8600000US16314","ZCTA5 16314"
"0.3986","0.0315","8600000US16316","ZCTA5 16316"
"0.3620","0.0332","8600000US16317","ZCTA5 16317"
"0.3519","0.0453","8600000US16319","ZCTA5 16319"
"0.3437","0.1211","8600000US16321","ZCTA5 16321"
"0.3575","0.0935","8600000US16322","ZCTA5 16322"
"0.4463","0.0299","8600000US16323","ZCTA5 16323"
"0.5436","0.1747","8600000US16326","ZCTA5 16326"
"0.3849","0.0253","8600000US16327","ZCTA5 16327"
"0.3082","0.0545","8600000US16328","ZCTA5 16328"
"0.3447","0.0786","8600000US16329","ZCTA5 16329"
"0.2469","0.1073","8600000US16331","ZCTA5 16331"
"0.1635","0.1156","8600000US16332","ZCTA5 16332"
"0.5103","0.1893","8600000US16333","ZCTA5 16333"
"0.3001","0.0469","8600000US16334","ZCTA5 16334"
